discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_country_id,athlete_id
Badminton,barcelona-1992,doubles men,Men,BRONZE,GameTeam,19.0,6810
Badminton,sydney-2000,doubles women,Women,SILVER,GameTeam,19.0,6814
Diving,sydney-2000,synchronized diving 10m platform women,Women,SILVER,GameTeam,81.0,6816
Diving,sydney-2000,10m platform women,Women,BRONZE,Athlete,81.0,6816
Bobsleigh,sarajevo-1984,two-man men,Men,BRONZE,GameTeam,87.0,6828
Sailing,sydney-2000,Tornado - Multihull mixed,Open,BRONZE,GameTeam,29.0,6834
Tennis,barcelona-1992,doubles men,Men,BRONZE,GameTeam,144.0,6836
Rowing,barcelona-1992,pair without coxswain 2 women,Women,GOLD,GameTeam,81.0,6861
Rowing,atlanta-1996,double sculls 2x women,Women,GOLD,GameTeam,81.0,6861
Rowing,barcelona-1992,pair without coxswain 2 women,Women,GOLD,GameTeam,81.0,6862
Rowing,atlanta-1996,double sculls 2x women,Women,GOLD,GameTeam,81.0,6862
Canoe Sprint,sydney-2000,C2 1000m canoe double men,Men,SILVER,GameTeam,46.0,6873
Canoe Sprint,seoul-1988,C2 1000m canoe double men,Men,GOLD,GameTeam,89.0,6892
Canoe Sprint,seoul-1988,C2 500m canoe double men,Men,GOLD,GameTeam,89.0,6892
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,SILVER,GameTeam,89.0,6892
Rowing,atlanta-1996,double sculls 2x men,Men,SILVER,GameTeam,18.0,6897
Rowing,atlanta-1996,double sculls 2x men,Men,SILVER,GameTeam,18.0,6898
Badminton,atlanta-1996,doubles men,Men,GOLD,GameTeam,2.0,6922
Badminton,atlanta-1996,doubles men,Men,GOLD,GameTeam,2.0,6923
Rowing,atlanta-1996,pair without coxswain 2 men,Men,BRONZE,GameTeam,54.0,6931
Rowing,sydney-2000,pair without coxswain 2 men,Men,GOLD,GameTeam,54.0,6931
Rowing,atlanta-1996,pair without coxswain 2 men,Men,BRONZE,GameTeam,54.0,6932
Rowing,sydney-2000,pair without coxswain 2 men,Men,GOLD,GameTeam,54.0,6932
Badminton,barcelona-1992,doubles women,Women,BRONZE,GameTeam,19.0,6943
Badminton,barcelona-1992,doubles women,Women,BRONZE,GameTeam,19.0,6944
Canoe Sprint,sydney-2000,K2 500m kayak double women,Women,GOLD,GameTeam,29.0,6947
Canoe Sprint,beijing-2008,K1 500m kayak single women,Women,BRONZE,Athlete,29.0,6947
Figure skating,nagano-1998,Ice dancing mixed,Mixed,BRONZE,GameTeam,54.0,6966
Figure skating,salt-lake-city-2002,Ice dancing mixed,Mixed,GOLD,GameTeam,54.0,6966
Figure skating,nagano-1998,Ice dancing mixed,Mixed,BRONZE,GameTeam,54.0,6967
Figure skating,salt-lake-city-2002,Ice dancing mixed,Mixed,GOLD,GameTeam,54.0,6967
Rowing,sydney-2000,pair without coxswain 2 women,Women,SILVER,GameTeam,7.0,6968
Bobsleigh,lillehammer-1994,two-man men,Men,SILVER,GameTeam,32.0,6971
Bobsleigh,lillehammer-1994,two-man men,Men,SILVER,GameTeam,32.0,6972
Rowing,sydney-2000,lightweight double sculls 2x men,Men,SILVER,GameTeam,90.0,6977
Table Tennis,barcelona-1992,doubles men,Men,SILVER,GameTeam,29.0,6981
Canoe Slalom,atlanta-1996,C2 canoe double men,Men,BRONZE,GameTeam,29.0,6986
Figure skating,albertville-1992,Pairs mixed,Mixed,GOLD,GameTeam,27.0,6996
Figure skating,lillehammer-1994,Pairs mixed,Mixed,SILVER,GameTeam,27.0,6996
Bobsleigh,calgary-1988,two-man men,Men,GOLD,GameTeam,145.0,7014
Bobsleigh,calgary-1988,two-man men,Men,GOLD,GameTeam,145.0,7015
Sailing,los-angeles-1984,Tornado - Multihull mixed,Open,BRONZE,GameTeam,7.0,7023
Sailing,los-angeles-1984,Tornado - Multihull mixed,Open,BRONZE,GameTeam,7.0,7024
Luge,lake-placid-1980,Doubles mixed,Open,SILVER,GameTeam,90.0,7025
Luge,lake-placid-1980,Doubles mixed,Open,SILVER,GameTeam,90.0,7026
Synchronized Swimming,seoul-1988,Duet Women,Women,GOLD,GameTeam,81.0,7041
Synchronized Swimming,los-angeles-1984,solo women,Women,SILVER,Athlete,81.0,7042
Synchronized Swimming,seoul-1988,solo women,Women,GOLD,Athlete,81.0,7042
Synchronized Swimming,seoul-1988,Duet Women,Women,GOLD,GameTeam,81.0,7042
Bobsleigh,sarajevo-1984,two-man men,Men,GOLD,GameTeam,76.0,7043
Bobsleigh,calgary-1988,two-man men,Men,SILVER,GameTeam,76.0,7043
Bobsleigh,sarajevo-1984,two-man men,Men,BRONZE,GameTeam,145.0,7044
Luge,sarajevo-1984,Singles men,Men,SILVER,Athlete,145.0,7054
Sailing,los-angeles-1984,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,71.0,7060
Sailing,los-angeles-1984,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,71.0,7061
Sailing,los-angeles-1984,flying dutchman mixed,Open,GOLD,GameTeam,71.0,7070
Rowing,los-angeles-1984,double sculls 2x men,Men,SILVER,GameTeam,72.0,7080
Rowing,los-angeles-1984,double sculls 2x men,Men,SILVER,GameTeam,72.0,7081
Rowing,los-angeles-1984,double sculls 2x women,Women,BRONZE,GameTeam,81.0,7082
Rowing,los-angeles-1984,double sculls 2x women,Women,BRONZE,GameTeam,81.0,7083
Rowing,barcelona-1992,single sculls 1x women,Women,BRONZE,Athlete,81.0,7083
Rowing,atlanta-1996,single sculls 1x women,Women,SILVER,Athlete,81.0,7083
Ski Jumping,sapporo-1972,Large Hill Individual men,Men,SILVER,Athlete,32.0,7085
Sailing,los-angeles-1984,flying dutchman mixed,Open,SILVER,GameTeam,81.0,7097
Sailing,los-angeles-1984,flying dutchman mixed,Open,SILVER,GameTeam,81.0,7098
Rowing,los-angeles-1984,double sculls 2x women,Women,SILVER,GameTeam,61.0,7106
Rowing,los-angeles-1984,double sculls 2x women,Women,SILVER,GameTeam,61.0,7107
Rowing,montreal-1976,pair without coxswain 2 women,Women,GOLD,GameTeam,83.0,7108
Rowing,moscow-1980,pair without coxswain 2 women,Women,BRONZE,GameTeam,83.0,7108
Rowing,montreal-1976,pair without coxswain 2 women,Women,GOLD,GameTeam,83.0,7109
Rowing,moscow-1980,pair without coxswain 2 women,Women,BRONZE,GameTeam,83.0,7109
Rowing,seoul-1988,pair without coxswain 2 women,Women,BRONZE,GameTeam,51.0,7114
Rowing,seoul-1988,pair without coxswain 2 women,Women,BRONZE,GameTeam,51.0,7115
Tennis,seoul-1988,Singles women,Women,BRONZE,Athlete,83.0,7116
Sailing,seoul-1988,470 - Two Person Dinghy women,Women,BRONZE,GameTeam,145.0,7117
Rowing,moscow-1980,double sculls 2x men,Men,SILVER,GameTeam,124.0,7122
Rowing,los-angeles-1984,double sculls 2x men,Men,BRONZE,GameTeam,124.0,7122
Rowing,moscow-1980,double sculls 2x men,Men,SILVER,GameTeam,124.0,7123
Rowing,los-angeles-1984,double sculls 2x men,Men,BRONZE,GameTeam,124.0,7123
Luge,innsbruck-1976,Doubles mixed,Open,GOLD,GameTeam,76.0,7125
Luge,innsbruck-1976,Singles men,Men,BRONZE,Athlete,76.0,7125
Luge,lake-placid-1980,Doubles mixed,Open,GOLD,GameTeam,76.0,7125
Luge,innsbruck-1976,Doubles mixed,Open,GOLD,GameTeam,76.0,7126
Luge,lake-placid-1980,Doubles mixed,Open,GOLD,GameTeam,76.0,7126
Sailing,montreal-1976,flying dutchman mixed,Open,SILVER,GameTeam,131.0,7135
Sailing,mexico-city-1968,flying dutchman mixed,Open,GOLD,GameTeam,131.0,7136
Sailing,munich-1972,flying dutchman mixed,Open,GOLD,GameTeam,131.0,7136
Sailing,montreal-1976,flying dutchman mixed,Open,SILVER,GameTeam,131.0,7136
Swimming,moscow-1980,100m breaststroke men,Men,BRONZE,Athlete,51.0,7137
Swimming,los-angeles-1984,100m breaststroke men,Men,BRONZE,Athlete,51.0,7137
Rowing,moscow-1980,pair without coxswain 2 men,Men,BRONZE,GameTeam,131.0,7146
Rowing,moscow-1980,pair without coxswain 2 men,Men,BRONZE,GameTeam,131.0,7147
Canoe Sprint,moscow-1980,C2 500m canoe double men,Men,GOLD,GameTeam,9.0,7152
Figure skating,lake-placid-1980,Pairs mixed,Mixed,BRONZE,GameTeam,76.0,7156
Figure skating,lake-placid-1980,Pairs mixed,Mixed,BRONZE,GameTeam,76.0,7157
Sailing,montreal-1976,tempest mixed,Open,BRONZE,GameTeam,71.0,7158
Sailing,montreal-1976,tempest mixed,Open,BRONZE,GameTeam,71.0,7159
Tennis,barcelona-1992,Singles men,Men,GOLD,Athlete,32.0,7161
Canoe Sprint,montreal-1976,C1 500m canoe single men,Men,BRONZE,Athlete,124.0,7189
Canoe Sprint,montreal-1976,C1 1000m canoe single men,Men,GOLD,Athlete,124.0,7189
Canoe Sprint,los-angeles-1984,C2 1000m canoe double men,Men,SILVER,GameTeam,124.0,7189
Canoe Sprint,los-angeles-1984,C2 500m canoe double men,Men,GOLD,GameTeam,124.0,7189
Canoe Sprint,los-angeles-1984,C2 1000m canoe double men,Men,SILVER,GameTeam,124.0,7190
Canoe Sprint,los-angeles-1984,C2 500m canoe double men,Men,GOLD,GameTeam,124.0,7190
Figure skating,sarajevo-1984,Ice dancing mixed,Mixed,SILVER,GameTeam,145.0,7198
Figure skating,calgary-1988,Ice dancing mixed,Mixed,GOLD,GameTeam,145.0,7198
Figure skating,sarajevo-1984,Ice dancing mixed,Mixed,SILVER,GameTeam,145.0,7199
Figure skating,calgary-1988,Ice dancing mixed,Mixed,GOLD,GameTeam,145.0,7199
Synchronized Swimming,los-angeles-1984,Duet Women,Women,SILVER,GameTeam,81.0,7207
Synchronized Swimming,los-angeles-1984,Duet Women,Women,SILVER,GameTeam,81.0,7208
Sailing,moscow-1980,flying dutchman mixed,Open,BRONZE,GameTeam,9.0,7215
Sailing,moscow-1980,flying dutchman mixed,Open,BRONZE,GameTeam,9.0,7216
Sailing,los-angeles-1984,470 - Two Person Dinghy men,Open,SILVER,GameTeam,71.0,7226
Sailing,los-angeles-1984,470 - Two Person Dinghy men,Open,SILVER,GameTeam,71.0,7227
Canoe Sprint,moscow-1980,C2 500m canoe double men,Men,BRONZE,GameTeam,83.0,7228
Canoe Sprint,moscow-1980,C2 500m canoe double men,Men,BRONZE,GameTeam,83.0,7229
Canoe Sprint,seoul-1988,C2 1000m canoe double men,Men,BRONZE,GameTeam,14.0,7230
Canoe Sprint,seoul-1988,C2 500m canoe double men,Men,SILVER,GameTeam,14.0,7230
Sailing,los-angeles-1984,Tornado - Multihull mixed,Open,GOLD,GameTeam,51.0,7234
Sailing,seoul-1988,Tornado - Multihull mixed,Open,SILVER,GameTeam,51.0,7234
Canoe Sprint,moscow-1980,K2 500m kayak double women,Women,BRONZE,GameTeam,9.0,7239
Canoe Sprint,moscow-1980,K2 500m kayak double women,Women,BRONZE,GameTeam,9.0,7240
Table Tennis,seoul-1988,Singles men,Men,BRONZE,Athlete,1.0,7241
Sailing,munich-1972,Finn - One Person Dinghy (Heavyweight) men,Open,BRONZE,Athlete,145.0,7251
Sailing,mexico-city-1968,flying dutchman mixed,Open,BRONZE,GameTeam,56.0,7262
Sailing,montreal-1976,flying dutchman mixed,Open,BRONZE,GameTeam,56.0,7262
Luge,calgary-1988,Doubles mixed,Open,BRONZE,GameTeam,137.0,7274
Luge,calgary-1988,Doubles mixed,Open,BRONZE,GameTeam,137.0,7275
Bobsleigh,sarajevo-1984,two-man men,Men,SILVER,GameTeam,76.0,7282
Bobsleigh,calgary-1988,two-man men,Men,BRONZE,GameTeam,76.0,7282
Bobsleigh,calgary-1988,two-man men,Men,BRONZE,GameTeam,76.0,7283
Canoe Sprint,los-angeles-1984,K2 1000m kayak double men,Men,BRONZE,GameTeam,7.0,7288
Canoe Sprint,los-angeles-1984,K1 500m kayak single women,Women,BRONZE,Athlete,61.0,7292
Canoe Sprint,seoul-1988,K2 500m kayak double women,Women,BRONZE,GameTeam,61.0,7292
Luge,sarajevo-1984,Doubles mixed,Open,BRONZE,GameTeam,76.0,7301
Luge,calgary-1988,Doubles mixed,Open,GOLD,GameTeam,76.0,7301
Bobsleigh,innsbruck-1976,two-man men,Men,GOLD,GameTeam,76.0,7302
Bobsleigh,lake-placid-1980,two-man men,Men,SILVER,GameTeam,76.0,7302
Sailing,moscow-1980,470 - Two Person Dinghy men,Open,GOLD,GameTeam,56.0,7311
Sailing,moscow-1980,470 - Two Person Dinghy men,Open,GOLD,GameTeam,56.0,7312
Figure skating,sarajevo-1984,Pairs mixed,Mixed,GOLD,GameTeam,145.0,7321
Figure skating,calgary-1988,Pairs mixed,Mixed,SILVER,GameTeam,145.0,7321
Figure skating,sarajevo-1984,Pairs mixed,Mixed,GOLD,GameTeam,145.0,7322
Figure skating,calgary-1988,Pairs mixed,Mixed,SILVER,GameTeam,145.0,7322
Figure skating,lake-placid-1980,Pairs mixed,Mixed,SILVER,GameTeam,145.0,7328
Figure skating,lake-placid-1980,Pairs mixed,Mixed,SILVER,GameTeam,145.0,7329
Canoe Sprint,seoul-1988,K2 1000m kayak double men,Men,BRONZE,GameTeam,7.0,7338
Canoe Sprint,seoul-1988,K2 1000m kayak double men,Men,BRONZE,GameTeam,7.0,7339
Tennis,seoul-1988,doubles men,Men,SILVER,GameTeam,127.0,7348
Tennis,seoul-1988,doubles men,Men,SILVER,GameTeam,127.0,7349
Sailing,los-angeles-1984,Tornado - Multihull mixed,Open,SILVER,GameTeam,71.0,7354
Figure skating,calgary-1988,Ice dancing mixed,Mixed,BRONZE,GameTeam,81.0,7364
Figure skating,calgary-1988,Ice dancing mixed,Mixed,BRONZE,GameTeam,81.0,7365
Sailing,los-angeles-1984,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,137.0,7372
Sailing,los-angeles-1984,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,137.0,7373
Tennis,barcelona-1992,doubles men,Men,GOLD,GameTeam,29.0,7400
Tennis,barcelona-1992,doubles men,Men,GOLD,GameTeam,29.0,7401
Rowing,los-angeles-1984,pair without coxswain 2 women,Women,BRONZE,GameTeam,137.0,7404
Rowing,los-angeles-1984,pair without coxswain 2 women,Women,BRONZE,GameTeam,137.0,7405
Sailing,munich-1972,Finn - One Person Dinghy (Heavyweight) men,Open,SILVER,Athlete,84.0,7414
Canoe Sprint,los-angeles-1984,C2 500m canoe double men,Men,BRONZE,GameTeam,127.0,7433
Canoe Sprint,los-angeles-1984,C2 500m canoe double men,Men,BRONZE,GameTeam,127.0,7434
Luge,innsbruck-1976,Doubles mixed,Open,SILVER,GameTeam,137.0,7438
Luge,innsbruck-1976,Doubles mixed,Open,SILVER,GameTeam,137.0,7439
Canoe Sprint,seoul-1988,C2 500m canoe double men,Men,BRONZE,GameTeam,54.0,7450
Canoe Sprint,seoul-1988,C2 500m canoe double men,Men,BRONZE,GameTeam,54.0,7451
Rowing,seoul-1988,pair without coxswain 2 women,Women,SILVER,GameTeam,83.0,7453
Rowing,seoul-1988,pair without coxswain 2 women,Women,SILVER,GameTeam,83.0,7454
Canoe Sprint,los-angeles-1984,K2 1000m kayak double men,Men,BRONZE,GameTeam,7.0,7455
Rowing,seoul-1988,pair without coxswain 2 men,Men,SILVER,GameTeam,91.0,7469
Canoe Sprint,montreal-1976,K2 1000m kayak double men,Men,SILVER,GameTeam,76.0,7476
Canoe Sprint,montreal-1976,K2 500m kayak double men,Men,GOLD,GameTeam,76.0,7476
Canoe Sprint,moscow-1980,K2 500m kayak double men,Men,BRONZE,GameTeam,76.0,7476
Sailing,moscow-1980,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,90.0,7488
Sailing,los-angeles-1984,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,90.0,7488
Sailing,moscow-1980,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,90.0,7489
Sailing,los-angeles-1984,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,90.0,7489
Figure skating,sarajevo-1984,Pairs mixed,Mixed,SILVER,GameTeam,71.0,7504
Figure skating,sarajevo-1984,Pairs mixed,Mixed,SILVER,GameTeam,71.0,7505
Tennis,barcelona-1992,doubles men,Men,SILVER,GameTeam,96.0,7508
Canoe Sprint,moscow-1980,K1 500m kayak single women,Women,SILVER,Athlete,83.0,7527
Canoe Sprint,seoul-1988,K2 500m kayak double women,Women,SILVER,GameTeam,83.0,7527
Canoe Sprint,seoul-1988,K1 500m kayak single women,Women,GOLD,Athlete,83.0,7527
Canoe Sprint,seoul-1988,K2 500m kayak double women,Women,SILVER,GameTeam,83.0,7528
Tennis,seoul-1988,Singles women,Women,GOLD,Athlete,137.0,7533
Tennis,seoul-1988,doubles women,Women,BRONZE,GameTeam,137.0,7533
Tennis,barcelona-1992,Singles women,Women,SILVER,Athlete,137.0,7533
Tennis,seoul-1988,doubles women,Women,BRONZE,GameTeam,137.0,7534
Sailing,montreal-1976,flying dutchman mixed,Open,GOLD,GameTeam,137.0,7541
Sailing,moscow-1980,flying dutchman mixed,Open,GOLD,GameTeam,127.0,7545
Tennis,seoul-1988,doubles women,Women,GOLD,GameTeam,71.0,7550
Tennis,seoul-1988,Singles women,Women,BRONZE,Athlete,71.0,7551
Tennis,seoul-1988,doubles women,Women,GOLD,GameTeam,71.0,7551
Canoe Sprint,montreal-1976,K2 1000m kayak double men,Men,BRONZE,GameTeam,9.0,7564
Canoe Sprint,moscow-1980,K2 1000m kayak double men,Men,SILVER,GameTeam,9.0,7564
Canoe Sprint,moscow-1980,K2 1000m kayak double men,Men,SILVER,GameTeam,9.0,7565
Rowing,moscow-1980,double sculls 2x men,Men,BRONZE,GameTeam,13.0,7566
Rowing,moscow-1980,double sculls 2x men,Men,BRONZE,GameTeam,13.0,7567
Canoe Sprint,los-angeles-1984,K2 1000m kayak double men,Men,SILVER,GameTeam,54.0,7573
Canoe Sprint,los-angeles-1984,K1 500m kayak single men,Men,BRONZE,Athlete,54.0,7573
Canoe Sprint,los-angeles-1984,K2 1000m kayak double men,Men,SILVER,GameTeam,54.0,7574
Sailing,seoul-1988,Tornado - Multihull mixed,Open,GOLD,GameTeam,54.0,7578
Canoe Sprint,montreal-1976,C2 500m canoe double men,Men,GOLD,GameTeam,145.0,7584
Canoe Sprint,montreal-1976,C2 1000m canoe double men,Men,GOLD,GameTeam,145.0,7584
Canoe Sprint,montreal-1976,C2 500m canoe double men,Men,GOLD,GameTeam,145.0,7585
Canoe Sprint,montreal-1976,C2 1000m canoe double men,Men,GOLD,GameTeam,145.0,7585
Table Tennis,seoul-1988,doubles women,Women,BRONZE,GameTeam,136.0,7604
Sailing,montreal-1976,Tornado - Multihull mixed,Open,SILVER,GameTeam,71.0,7613
Sailing,montreal-1976,Tornado - Multihull mixed,Open,SILVER,GameTeam,71.0,7614
Tennis,seoul-1988,Singles men,Men,BRONZE,Athlete,1.0,7617
Tennis,seoul-1988,doubles men,Men,BRONZE,GameTeam,1.0,7617
Tennis,seoul-1988,doubles men,Men,BRONZE,GameTeam,1.0,7618
Canoe Sprint,los-angeles-1984,K1 1000m kayak single men,Men,GOLD,Athlete,51.0,7646
Rowing,montreal-1976,pair without coxswain 2 men,Men,GOLD,GameTeam,76.0,7649
Rowing,moscow-1980,pair without coxswain 2 men,Men,GOLD,GameTeam,76.0,7649
Figure skating,calgary-1988,Pairs mixed,Mixed,BRONZE,GameTeam,71.0,7650
Figure skating,calgary-1988,Pairs mixed,Mixed,BRONZE,GameTeam,71.0,7651
Canoe Sprint,moscow-1980,C2 1000m canoe double men,Men,SILVER,GameTeam,76.0,7655
Canoe Sprint,moscow-1980,C1 500m canoe single men,Men,BRONZE,Athlete,76.0,7655
Canoe Sprint,seoul-1988,C2 1000m canoe double men,Men,SILVER,GameTeam,76.0,7655
Canoe Sprint,seoul-1988,C1 500m canoe single men,Men,GOLD,Athlete,76.0,7655
Canoe Sprint,barcelona-1992,C1 500m canoe single men,Men,BRONZE,Athlete,76.0,7655
Canoe Sprint,moscow-1980,C2 1000m canoe double men,Men,SILVER,GameTeam,76.0,7656
Sailing,seoul-1988,470 - Two Person Dinghy women,Women,SILVER,GameTeam,1.0,7660
Rowing,seoul-1988,double sculls 2x women,Women,BRONZE,GameTeam,83.0,7665
Rowing,seoul-1988,double sculls 2x women,Women,BRONZE,GameTeam,83.0,7666
Rowing,montreal-1976,double sculls 2x men,Men,GOLD,GameTeam,32.0,7667
Sailing,seoul-1988,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,56.0,7680
Rowing,seoul-1988,double sculls 2x men,Men,BRONZE,GameTeam,145.0,7693
Rowing,moscow-1980,single sculls 1x men,Men,SILVER,Athlete,145.0,7694
Rowing,seoul-1988,double sculls 2x men,Men,BRONZE,GameTeam,145.0,7694
Canoe Sprint,los-angeles-1984,K1 1000m kayak single men,Men,SILVER,Athlete,124.0,7720
Sailing,montreal-1976,tempest mixed,Open,GOLD,GameTeam,1.0,7722
Sailing,montreal-1976,tempest mixed,Open,GOLD,GameTeam,1.0,7723
Sailing,seoul-1988,470 - Two Person Dinghy women,Women,GOLD,GameTeam,71.0,7724
Sailing,seoul-1988,470 - Two Person Dinghy women,Women,GOLD,GameTeam,71.0,7725
Canoe Sprint,los-angeles-1984,K2 500m kayak double women,Women,BRONZE,GameTeam,137.0,7726
Canoe Sprint,atlanta-1996,K1 500m kayak single women,Women,BRONZE,Athlete,137.0,7726
Canoe Sprint,sydney-2000,K1 500m kayak single women,Women,GOLD,Athlete,137.0,7726
Canoe Sprint,athens-2004,K1 500m kayak single women,Women,SILVER,Athlete,137.0,7726
Canoe Sprint,beijing-2008,K1 500m kayak single women,Women,SILVER,Athlete,137.0,7726
Canoe Sprint,los-angeles-1984,K1 500m kayak single women,Women,SILVER,Athlete,137.0,7727
Canoe Sprint,los-angeles-1984,K2 500m kayak double women,Women,BRONZE,GameTeam,137.0,7727
Canoe Sprint,moscow-1980,K2 500m kayak double men,Men,SILVER,GameTeam,127.0,7728
Canoe Sprint,moscow-1980,K2 1000m kayak double men,Men,BRONZE,GameTeam,127.0,7728
Canoe Sprint,moscow-1980,K2 500m kayak double men,Men,SILVER,GameTeam,127.0,7729
Sailing,moscow-1980,flying dutchman mixed,Open,GOLD,GameTeam,127.0,7736
Rowing,seoul-1988,double sculls 2x women,Women,GOLD,GameTeam,91.0,7739
Rowing,moscow-1980,pair without coxswain 2 women,Women,SILVER,GameTeam,14.0,7745
Rowing,moscow-1980,pair without coxswain 2 women,Women,SILVER,GameTeam,14.0,7746
Table Tennis,seoul-1988,doubles men,Men,BRONZE,GameTeam,20.0,7748
Figure skating,albertville-1992,Ice dancing mixed,Mixed,SILVER,GameTeam,54.0,7798
Figure skating,albertville-1992,Ice dancing mixed,Mixed,SILVER,GameTeam,54.0,7799
Sailing,moscow-1980,flying dutchman mixed,Open,SILVER,GameTeam,24.0,7802
Rowing,montreal-1976,double sculls 2x men,Men,SILVER,GameTeam,131.0,7804
Sailing,montreal-1976,470 - Two Person Dinghy men,Open,SILVER,GameTeam,127.0,7808
Synchronized Swimming,los-angeles-1984,Duet Women,Women,GOLD,GameTeam,71.0,7809
Synchronized Swimming,los-angeles-1984,solo women,Women,GOLD,Athlete,71.0,7809
Synchronized Swimming,seoul-1988,solo women,Women,SILVER,Athlete,71.0,7809
Synchronized Swimming,los-angeles-1984,Duet Women,Women,GOLD,GameTeam,71.0,7810
Bobsleigh,innsbruck-1976,two-man men,Men,BRONZE,GameTeam,32.0,7828
Bobsleigh,lake-placid-1980,two-man men,Men,GOLD,GameTeam,32.0,7828
Rowing,seoul-1988,pair without coxswain 2 men,Men,GOLD,GameTeam,131.0,7829
Canoe Sprint,los-angeles-1984,K2 500m kayak double women,Women,SILVER,GameTeam,81.0,7832
Canoe Sprint,los-angeles-1984,K2 500m kayak double women,Women,SILVER,GameTeam,81.0,7833
Table Tennis,barcelona-1992,Singles men,Men,BRONZE,Athlete,19.0,7838
Table Tennis,barcelona-1992,doubles women,Women,SILVER,GameTeam,19.0,7840
Sailing,los-angeles-1984,470 - Two Person Dinghy men,Open,GOLD,GameTeam,127.0,7844
Tennis,barcelona-1992,doubles men,Men,BRONZE,GameTeam,144.0,7845
Tennis,seoul-1988,Singles men,Men,GOLD,Athlete,13.0,7851
Tennis,seoul-1988,doubles men,Men,BRONZE,GameTeam,13.0,7851
Tennis,seoul-1988,doubles men,Men,BRONZE,GameTeam,13.0,7852
Canoe Sprint,montreal-1976,C2 500m canoe double men,Men,BRONZE,GameTeam,9.0,7865
Canoe Sprint,montreal-1976,C2 1000m canoe double men,Men,BRONZE,GameTeam,9.0,7865
Canoe Sprint,montreal-1976,C2 500m canoe double men,Men,BRONZE,GameTeam,9.0,7866
Canoe Sprint,montreal-1976,C2 1000m canoe double men,Men,BRONZE,GameTeam,9.0,7866
Rowing,montreal-1976,double sculls 2x women,Women,GOLD,GameTeam,83.0,7886
Rowing,montreal-1976,double sculls 2x women,Women,GOLD,GameTeam,83.0,7887
Table Tennis,seoul-1988,Singles men,Men,SILVER,Athlete,20.0,7897
Canoe Sprint,moscow-1980,K1 1000m kayak single men,Men,BRONZE,Athlete,91.0,7904
Table Tennis,barcelona-1992,doubles women,Women,BRONZE,GameTeam,20.0,7905
Table Tennis,seoul-1988,doubles women,Women,GOLD,GameTeam,20.0,7906
Table Tennis,barcelona-1992,Singles women,Women,BRONZE,Athlete,20.0,7906
