athlete_full_name,country_id,athlete_id
Thomas ZAJAC,94.0,802
Shahar TIBI,11.0,803
Noya BAR-AM,11.0,804
Valentina CAVALLAR,94.0,805
Louisa ALTENHUBER,94.0,806
Sona BERNARDOVA,50.0,807
Alzbeta DUFKOVA,50.0,808
Billy BESSON,54.0,809
Marie RIOU,54.0,810
Thomas DALEY,131.0,811
Peter WATERFIELD,131.0,812
Stefania CONSTANTINI,90.0,813
Amos MOSANER,90.0,814
Jennifer DODDS,131.0,815
Bruce MOUAT,131.0,816
Jorge CAMPOS,46.0,817
Daniela FONSECA,46.0,818
Rachel HONDERICH,81.0,819
Kristen TSAI,81.0,820
Joe SALISBURY,131.0,821
Caroline GARCIA,54.0,822
Qinghai SUN,19.0,823
Wenyi HUANG,19.0,824
Feihong PAN,19.0,825
Panagiotis MANTIS,84.0,826
Pavlos KAGIALIS,84.0,827
Nadiya Kichenok,36.0,828
Charlotte TREMBLE,54.0,829
Laura TREMBLE,54.0,830
Heming HU,7.0,831
Melissa TAPPER,7.0,832
Beste KAYNAKCI,70.0,833
Okyanus ARIKAN,70.0,834
Tetiana ANTYPENKO,36.0,835
Maryna ANTSYBOR,36.0,836
Mateusz KAMINSKI,14.0,837
Michal KUDLA,14.0,838
Jesse LUMSDEN,81.0,839
Diana DAVIS,92.0,840
Gleb SMOLKIN,92.0,841
Minwoo KIM,20.0,842
Jongwon JEONG,20.0,843
Laura NOLTE,29.0,844
Deborah LEVI,29.0,845
Volha KHUDZENKA,125.0,846
Maryna LITVINCHUK,125.0,847
Yulisa LOPEZ,68.0,848
Jennieffer ZUNIGA,68.0,849
Robert MATEUSIAK,14.0,850
Nadia Kostiuczyk-Zieba,14.0,851
Aurore JEAN,54.0,852
Celia AYMONIER,54.0,853
Iivo NISKANEN,110.0,854
Joni MAEKI,110.0,855
Jana SPOTAKOVA,128.0,856
Marian KOVACOCY,128.0,857
Vitalina BATSARASHKINA,92.0,858
Artem CHERNOUSOV,92.0,859
Wesley KOOLHOF,61.0,860
Peter MLYNAR,128.0,861
Andrej SEGEC,128.0,862
Clemens DOPPLER,94.0,863
Alexander HORST,94.0,864
Qiang HUANG,33.0,865
Bryan Nickson LOMAS,33.0,866
Kornel BEKE,9.0,867
Adam VARGA,9.0,868
Kirill KHALIAVIN,127.0,869
Mateusz LUTY,14.0,870
Krzysztof TYLKOWSKI,14.0,871
Barbara CORNUDELLA RAVETLLAT,127.0,872
Sara LOPEZ RAVETLLAT,127.0,873
Tania CAGNOTTO,90.0,874
Francesca DALLAPE,90.0,875
Marin CILIC,129.0,876
Marin DRAGANJA,129.0,877
Qian YANG,19.0,878
Haoran YANG,19.0,879
Luisa VERAS STEFANI,56.0,880
Marcelo MELO,56.0,881
Mariah MILLEN,81.0,882
Alexandra TEN HOVE,81.0,883
Gaudencia MAKOKHA,130.0,884
Brackcides KHADAMBI,130.0,885
Tiffani ZAGORSKI,147.0,886
Dzhonatan Gureyro,147.0,887
Lawrence BRITTAIN,96.0,888
Shaun KEELING,96.0,889
Edwin VAN CALKER,61.0,890
Bror VAN DER ZIJDE,61.0,891
Emils CIPULIS,87.0,892
Edgars NEMME,87.0,893
Qing Chen CHEN,19.0,894
Yi Fan JIA,19.0,895
Ankita Raina,126.0,896
Lucien CUJEAN,32.0,897
Sebastien SCHNEITER,32.0,898
Moritz MOOS,29.0,899
Jason OSBORNE,29.0,900
V Shem GOH,33.0,901
Wee Kiong TAN,33.0,902
Pierre-Hugues HERBERT,54.0,903
Gianluca COLOGNA,32.0,904
Maylin WENDE,29.0,905
Daniel WENDE,29.0,906
Tobias WENDL,29.0,907
Tobias ARLT,29.0,908
Iga SWIATEK,14.0,909
Lukasz KUBOT,14.0,910
Maggie SHEA,71.0,911
Stephanie ROBLE,71.0,912
Tina GRAUDINA,87.0,913
Anastasija KRAVCENOKA,87.0,914
Luisa BORGES,56.0,915
Maria Eduarda MICCUCI,56.0,916
Irina-Camelia BEGU,91.0,917
Horia TECAU,91.0,918
Ksenia STOLBOVA,27.0,919
Fedor KLIMOV,27.0,920
Hunter CHURCH,149.0,921
Hunter CHURCH,39.0,922
Charlie VOLKER,149.0,923
Charlie VOLKER,39.0,924
Aoife CASEY,24.0,925
Margaret CREMEN,24.0,926
Martin SINKOVIC,129.0,927
Valent SINKOVIC,129.0,928
Julianne SEGUIN,81.0,929
Charlie BILODEAU,81.0,930
Sabina HAFNER,32.0,931
Rahel REBSAMEN,32.0,932
Charlene GUIGNARD,90.0,933
Marco FABBRI,90.0,934
Margot BOCH,54.0,935
Carla SENECHAL,54.0,936
Max HOFF,29.0,937
Jacob SCHOPF,29.0,938
Bregje DE BROUWER,61.0,939
Noortje DE BROUWER,61.0,940
Frederic VYSTAVEL,118.0,941
Joachim SUTTON,118.0,942
Vasilisa STEPANOVA,92.0,943
Elena ORIABINSKAIA,92.0,944
Jonathan ROMMELMANN,29.0,945
Janez Lampič,5.0,946
Larissa FRANCA MAESTRINI,56.0,947
- Talita,56.0,948
Adrian HEGYVARY,71.0,949
Gavin HOOVER,71.0,950
Simon Wing Hang LEUNG,7.0,951
Gronya SOMERVILLE,7.0,952
Benjamin BILDSTEIN,94.0,953
David HUSSL,94.0,954
Man SUN,19.0,955
Chunxin WANG,19.0,956
Sophie MACKENZIE,51.0,957
Julia EDWARD,51.0,958
Sophie GIGER,32.0,959
Sascia KRAUS,32.0,960
Nikita PABLO,7.0,961
Rose STACKPOLE,7.0,962
Elana MEYERS,71.0,963
Lauryn WILLIAMS,71.0,964
Anudari TSOLMONBAATAR,116.0,965
Davaakhuu ENKHTAIVAN,116.0,966
Sharath Kamal ACHANTA,126.0,967
Manika BATRA,126.0,968
Lucas MATA,7.0,969
David MARI,7.0,970
Josh BINSTOCK,81.0,971
Samuel SCHACHTER,81.0,972
Etel SANCHEZ,144.0,973
Sofia SANCHEZ,144.0,974
Aljona SAVCHENKO,29.0,975
Robin SZOLKOWY,29.0,976
Egor GERASIMOV,125.0,977
Ilya IVASHKA,125.0,978
Alexander HUBER,94.0,979
Robin SEIDL,94.0,980
Chaim SCHALK,81.0,981
Ben SAXTON,81.0,982
Arantza GUMUCIO,69.0,983
Begona GUMUCIO,69.0,984
Nicola GROVES,131.0,985
Paula Cristina GONCALVES,56.0,986
Teliana PEREIRA,56.0,987
Yeongnam KIM,20.0,988
Haram WOO,20.0,989
Jaime ROBERTS,7.0,990
Jo BRIGDEN-JONES,7.0,991
Rajeev RAM,71.0,992
Frances TIAFOE,71.0,993
Tyler Justus PAIGE,,994
Adrian HOESCH,,995
Veronika MACAROL,5.0,996
Tina MRAK,5.0,997
Josue Gaston GAXIOLA LEYVA,85.0,998
Jose Luis RUBIO CAMARGO,85.0,999
Kaizhi SUN,19.0,1000
Qingze WU,19.0,1001
Adam SZUDI,9.0,1002
Szandra PERGEL,9.0,1003
Jason HO-SHUE,81.0,1004
Nyl YAKURA,81.0,1005
Satwiksairaj RANKIREDDY,126.0,1006
Chirag SHETTY,126.0,1007
Piotr KANTOR,14.0,1008
Bartosz LOSIAK,14.0,1009
Yang LYU,19.0,1010
Weiwei ZHU,19.0,1011
Changju KIM,20.0,1012
Jihoon KIM,20.0,1013
Jo ALEH,51.0,1014
Polly POWRIE,51.0,1015
Lizhu HUANG,19.0,1016
Xiaoli WANG,19.0,1017
Riheb HAMMAMI,99.0,1018
Hedi GHARBI,99.0,1019
D. Kupczyk DAWID KUPCZYK,14.0,1020
Pawel MROZ,14.0,1021
Anja SCHNEIDERHEINZE,29.0,1022
Stephanie SCHNEIDER,29.0,1023
Romain HEINRICH,54.0,1024
Dorian HAUTERVILLE,54.0,1025
Svetlana USSOVA,82.0,1026
Margarita TORLOPOVA,82.0,1027
Yue DU,19.0,1028
Yin Hui LI,19.0,1029
Annemiek BEKKERING,61.0,1030
Annette DUETZ,61.0,1031
Kaifeng HUANG,19.0,1032
Jinchao LIU,19.0,1033
Karem ACHACH,85.0,1034
Nuria DIOSDADO,85.0,1035
Yannick LEFEBVRE,72.0,1036
Tom PELSMAEKERS,72.0,1037
Francisco CUBELOS SANCHEZ,127.0,1038
Inigo PENA ARRIOLA,127.0,1039
Solgyu CHOI,20.0,1040
Ronan BYRNE,24.0,1041
Philip DOYLE,24.0,1042
Agatha BEDNARCZUK,56.0,1043
Eduarda SANTOS LISBOA,56.0,1044
Gerasim KOCHNEV,107.0,1045
Serik MIRBEKOV,107.0,1046
Ingvild Flugstad OESTBERG,18.0,1047
Justin OLSEN,71.0,1048
Evan WEINSTOCK,71.0,1049
Jena HANSEN,118.0,1050
Katja Steen SALSKOV-IVERSEN,118.0,1051
Robin MIDDLETON,7.0,1052
Leanne CHOO,7.0,1053
Albert KUCHLER,29.0,1054
Janosch BRUGGER,29.0,1055
Kaillie HUMPHRIES,71.0,1056
Kaysha LOVE,71.0,1057
Maggy ASHMAWY,132.0,1058
Abdel Aziz MEHELBA,132.0,1059
Caroline ARFT,29.0,1060
Sarah BRUESSLER,29.0,1061
Alisa OZHOGINA OZHOGIN,127.0,1062
Iris TIO CASAS,127.0,1063
Alexander BUBLIK,82.0,1064
Gabriela NICOLINO,56.0,1065
Samuel ALBRECHT,56.0,1066
Hyeji JANG,20.0,1067
Ki-Jeong Lee,20.0,1068
Kristyna FLEISSNEROVA,50.0,1069
Lenka ANTOSOVA,50.0,1070
Angelique KERBER,29.0,1071
Andrea PETKOVIC,29.0,1072
Harald WURM,94.0,1073
Max HAUKE,94.0,1074
Preston GRIFFAL,71.0,1075
Karina SAFINA,101.0,1076
Luka BERULAVA,101.0,1077
Ana-Roxana LEHACI,94.0,1078
Viktoria SCHWARZ,94.0,1079
Eugene WANG,81.0,1080
Mo ZHANG,81.0,1081
Ellen PEREZ,7.0,1082
Samantha STOSUR,7.0,1083
Nadezda MAKROGUZOVA,92.0,1084
Svetlana KHOLOMINA,92.0,1085
Lani BELCHER,131.0,1086
Angela HANNAH,131.0,1087
Vanessa JAMES,81.0,1088
Eunji KWON,92.0,1089
Taeyun NAM,92.0,1090
Erik HEIL,29.0,1091
Thomas PLOESSEL,29.0,1092
Michal BRYL,14.0,1093
Nataliya Nepryayeva,147.0,1094
Yulia BELORUKOVA,147.0,1095
Laetisha SCANLAN,7.0,1096
James WILLETT,7.0,1097
Ivan DODIG,129.0,1098
Becca HAMILTON,71.0,1099
Matt HAMILTON,71.0,1100
Wei WANG,19.0,1101
Zangjun XU,19.0,1102
Carrie SMITH,7.0,1103
Jaime RYAN,7.0,1104
Benjamin GREZ AHRENS,69.0,1105
Cristobal GREZ AHRENS,69.0,1106
Andrei BOGDANOV,92.0,1107
Iurii PROKHOROV,92.0,1108
Martina FONTANIVE,32.0,1109
Irina STREBEL,32.0,1110
Helene LEFEBVRE,54.0,1111
Elodie RAVERA-SCARAMOZZINO,54.0,1112
Nebojsa GRUJIC,37.0,1113
Marko NOVAKOVIC,37.0,1114
Jelena JANKOVIC,37.0,1115
Aleksandra KRUNIC,37.0,1116
Peter PENZ,94.0,1117
Georg FISCHLER,94.0,1118
Nicholas LUCENA,71.0,1119
Phil DALHAUSSER,71.0,1120
Gauthier KLAUSS,54.0,1121
Matthieu PECHE,54.0,1122
Jorge LIMA,123.0,1123
Jose COSTA,123.0,1124
Aysenur DUMAN,70.0,1125
Ozlem Ceren DURSUN,70.0,1126
Xiaojing WANG,19.0,1127
Haicheng YU,19.0,1128
Tim PUETZ,29.0,1129
Sara ERRANI,90.0,1130
Jasmine PAOLINI,90.0,1131
Karolina PLISKOVA,50.0,1132
Marketa VONDROUSOVA,50.0,1133
Amanda BATEMAN,7.0,1134
Tara RIGNEY,7.0,1135
Graeme THOMAS,131.0,1136
John COLLINS,131.0,1137
Oleksandr OBOLONCHYK,36.0,1138
Roman ZAKHARKIV,36.0,1139
David FLORENCE,131.0,1140
Richard HOUNSLOW,131.0,1141
Asenathi JIM,96.0,1142
Roger Beresford HUDSON,96.0,1143
Cheng PENG,19.0,1144
Yang JIN,19.0,1145
Mica MCNEILL,131.0,1146
Montell DOUGLAS,131.0,1147
Alison Marie WEISZ,71.0,1148
William SHANER,71.0,1149
Vasilina KHANDOSHKA,125.0,1150
Daria KULAGINA,125.0,1151
Hugo BOUCHERON,54.0,1152
Matthieu ANDRODIAS,54.0,1153
Christopher GUCCIONE,7.0,1154
John PEERS,7.0,1155
Raimo VIGANTS ,87.0,1156
Roberts SLOTINS,87.0,1157
Chiaki TOMITA,122.0,1158
Ayami OISHI,122.0,1159
Miki ISHII,122.0,1160
Megumi MURAKAMI,122.0,1161
Anna KOEHLER,29.0,1162
Erline NOLTE,29.0,1163
Daniel HAVEL,50.0,1164
Jan STERBA,50.0,1165
Kamilla Rytter JUHL,118.0,1166
Tomas VAVERCAK,128.0,1167
Matej ZMIJ,128.0,1168
Eden BLECHER,11.0,1169
Shelly BOBRITSKY,11.0,1170
Robert MANSON,51.0,1171
Chris HARRIS,51.0,1172
Roel BRAAS,61.0,1173
Mitchel STEENMAN,61.0,1174
Fernanda OLIVEIRA,56.0,1175
Ana Luiza BARBACHAN,56.0,1176
Ekaterina MAKAROVA,27.0,1177
Luz Daniela GAXIOLA GONZALEZ,85.0,1178
Yuli VERDUGO OSUNA,85.0,1179
Mei Kuan CHOW,33.0,1180
Meng Yean LEE,33.0,1181
Sergey Tokarnitsky,82.0,1182
Andrey YERGUCHYOV,82.0,1183
Claire LAMBE,24.0,1184
Sinead LYNCH,24.0,1185
Devery KARZ,71.0,1186
Kathleen BERTKO,71.0,1187
Alessandra PATELLI,90.0,1188
Sara BERTOLASI,90.0,1189
Heather OLVER,131.0,1190
Vuk RADENOVIC,37.0,1191
Aleksandar BUNDALO,37.0,1192
Gabriella PAPADAKIS,54.0,1193
Guillaume CIZERON,54.0,1194
Mary Carolynn TUCKER,71.0,1195
Lucas KOZENIESKY,71.0,1196
Sofia CECCARELLO,90.0,1197
Marco SUPPINI,90.0,1198
Maiken FRUERGAARD,118.0,1199
Sara THYGESEN,118.0,1200
Marie Thusgaard OLSEN,118.0,1201
Ida Marie Baad NIELSEN,118.0,1202
Lili SEBESI,54.0,1203
Albane DUBOIS,54.0,1204
Thi Thao LUONG,17.0,1205
Thi Hao DINH,17.0,1206
Sam HARDY,90.0,1207
Joshua HICKS,90.0,1208
Christine DE BRUIN,81.0,1209
Melissa LOTHOLZ,81.0,1210
Markus TREICHL,94.0,1211
Kilian WALCH,94.0,1212
Genevieve BEHRENT,51.0,1213
Rebecca SCOWN,51.0,1214
Lucie SAFAROVA,50.0,1215
Barbora STRYCOVA,50.0,1216
Francesco FRIEDRICH,29.0,1217
Jannis BAECKER,29.0,1218
Andrew CAPOBIANCO,71.0,1219
Mike HIXON,71.0,1220
Riley FITZSIMMONS,7.0,1221
Emil JARUDD,1.0,1222
Cecilia JONSSON,1.0,1223
Anna YAMAZAKI,122.0,1224
Heather BANSLEY,81.0,1225
Brandie WILKERSON,81.0,1226
Kristin SKASLIEN,18.0,1227
Magnus NEDREGOTTEN,18.0,1228
Satoko YAMADA,122.0,1229
Kojiro HORIMIZU,122.0,1230
Maria SAKKARI,84.0,1231
Stefanos Tsitsipas,84.0,1232
Anouk VERGE-DEPRE,32.0,1233
Nicole FESSEL,29.0,1234
Sandra RINGWALD,29.0,1235
Lok Yan POON,141.0,1236
Ying Suet TSE,141.0,1237
Edson BINDILATTI,34.0,1238
Edson Ricardo MARTINS,34.0,1239
Migle MAROZAITE,104.0,1240
Simona KRUPECKAITE,104.0,1241
Jan-Lennard STRUFF,29.0,1242
Alexander ZVEREV,29.0,1243
Sylwia Maria ZYZANSKA,7.0,1244
Slawomir NAPLOSZEK,7.0,1245
Gabriel BORGES,56.0,1246
Marco GRAEL,56.0,1247
Valentina RODINI,90.0,1248
Federica CESARINI,90.0,1249
Bruno CETRARO BERRIOLO,109.0,1250
Felipe KLUVER FERREIRA,109.0,1251
Pedro SOLBERG,56.0,1252
Evandro GONCALVES OLIVEIRA JUNIOR,56.0,1253
Griselda KHNG,62.0,1254
Sara TAN,62.0,1255
Simone BERTAZZO,90.0,1256
Simone FONTANA,90.0,1257
Hiroshi SUZUKI,122.0,1258
Hisashi MIYAZAKI,122.0,1259
Wiktor GLAZUNOW,14.0,1260
Tomasz BARNIAK,14.0,1261
Daniela COCIU,89.0,1262
Maria OLARASU,89.0,1263
Gulnaz BADYKOVA,92.0,1264
Mariia NOVOLODSKAIA,92.0,1265
Nguyet DO THI ANH,17.0,1266
Hoang Phi Vu NGUYEN,17.0,1267
Yooran KIM,20.0,1268
Minseong KIM,20.0,1269
Madelein MEPPELINK,61.0,1270
Marleen VAN IERSEL,61.0,1271
Nenad BEDIK,37.0,1272
Daumants DREISKENS,87.0,1273
Vicky PERSINGER,71.0,1274
Christopher PLYS,71.0,1275
Tahli GILL,7.0,1276
Dean HEWITT,7.0,1277
Zorana ARUNOVIC,37.0,1278
Damir MIKEC,37.0,1279
Nour Elhouda ETTAIEB,99.0,1280
Khadija KRIMI,99.0,1281
Laura LUDWIG,29.0,1282
Kira WALKENHORST,29.0,1283
Cristi-Ilie PIRGHIE,91.0,1284
George PALAMARIU,91.0,1285
Peeter KUMMEL,35.0,1286
Raido RANKEL,35.0,1287
Katerina SMUTNA,94.0,1288
Teresa STADLOBER,94.0,1289
Laurence FOURNIER-BEAUDRY,81.0,1290
Nikolaj SØRENSEN,81.0,1291
Martin JAKS,50.0,1292
Ales RAZYM,50.0,1293
Ryan SEATON,24.0,1294
Matthew MCGOVERN,24.0,1295
Roberto BAUTISTA AGUT,127.0,1296
Julio PERALTA,69.0,1297
Hans PODLIPNIK-CASTILLO,69.0,1298
Roberta VINCI,90.0,1299
Stefania BERTON,90.0,1300
Ondrej HOTAREK,90.0,1301
Liam MOFFATT,81.0,1302
Tess CRITCHLOW,81.0,1303
Laura BARQUERO,127.0,1304
Marco ZANDRON,127.0,1305
Shiori HIRATA,122.0,1306
Takayuki MATSUMOTO,122.0,1307
Luise WANSER,29.0,1308
Anastasiya WINKEL,29.0,1309
Luc DAFFARN,96.0,1310
Jake Milton GREEN,96.0,1311
Nicolas CAPOGROSSO,144.0,1312
Julian Amado AZAAD,144.0,1313
Aleksandrs SAMOILOVS,87.0,1314
Janis SMEDINS,87.0,1315
Erik VLCEK,128.0,1316
Juraj TARR,128.0,1317
Allan NORREGAARD,118.0,1318
Anette VIBORG,118.0,1319
Luke RAMSAY,81.0,1320
Nikola GIRKE,81.0,1321
Aleksandr Kasyanov,27.0,1322
Maxim BELUGIN,27.0,1323
Zuzana HAJKOVA,50.0,1324
Tomas PAUL,50.0,1325
Radwa ABDEL LATIF,132.0,1326
Samy ABDEL RAZEK,132.0,1327
Svetlana KOLESNICHENKO,92.0,1328
Giuliana OLMOS,85.0,1329
Renata ZARAZUA RUCKSTUHL,85.0,1330
Callum WATSON,7.0,1331
Phillip BELLINGHAM,7.0,1332
Louise BAWDEN,7.0,1333
Ken WALLACE,7.0,1334
Lachlan TAME,7.0,1335
Yannick BRAUCHLI,32.0,1336
Romuald HAUSSER,32.0,1337
Patryk POREBA,14.0,1338
Karol MIKRUT,14.0,1339
Marjorie LAJOIE,81.0,1340
Zachary LAGHA,81.0,1341
James CLUGNET,131.0,1342
Spela PONOMARENKO JANIC,5.0,1343
Anja OSTERMAN,5.0,1344
Peng Soon CHAN,33.0,1345
Liu Ying GOH,33.0,1346
Deniz CINAR,70.0,1347
Ates CINAR,70.0,1348
Pedro FRAGA,123.0,1349
Afonso COSTA,123.0,1350
Kelly CLAES,71.0,1351
Sarah SPONCIL,71.0,1352
Coraline THOMAS HUGUE,54.0,1353
Natasha HANSEN,51.0,1354
Olivia PODMORE,51.0,1355
Karen COPE CHARLES,31.0,1356
Natalia ALFARO,31.0,1357
Marcel HACKER,29.0,1358
Stephan KRUEGER,29.0,1359
Sally KEHOE,7.0,1360
Genevieve HORTON,7.0,1361
Afrodite ZEGERS,61.0,1362
Anneloes VAN VEEN,61.0,1363
Yago LANGE,144.0,1364
Klaus LANGE,144.0,1365
Fernando ECHAVARRI,127.0,1366
Tara PACHECO VAN RIJNSOEVER,127.0,1367
Misaki MATSUTOMO,122.0,1368
Ayaka TAKAHASHI,122.0,1369
Yu ZHANG,19.0,1370
Lihao SHENG,19.0,1371
Yu-Chieh HSIEH,88.0,1372
Chieh-Yu HSU,88.0,1373
Lara DALLMAN-WEISS,71.0,1374
Nikole BARNES,71.0,1375
Stephan FECK,29.0,1376
Patrick HAUSDING,29.0,1377
Nathalie PECHALAT,54.0,1378
Fabian BOURZAT,54.0,1379
Eric HURD,71.0,1380
Jeff LARIMER,71.0,1381
Caterina GANZ,90.0,1382
Lucia SCARDONI,90.0,1383
Egle SAVICKAITE,104.0,1384
Ieva DAINYTE,104.0,1385
Andrea ARSOVIC,37.0,1386
Milutin STEFANOVIC,37.0,1387
Vincent RIENDEAU,81.0,1388
Nathan ZSOMBOR-MURRAY,81.0,1389
Austin KRAJICEK,71.0,1390
Tennys SANDGREN,71.0,1391
Marie ROENNINGEN,18.0,1392
Helene NAESS,18.0,1393
Tania CALVO BARBERO,127.0,1394
Helena CASAS ROIGE,127.0,1395
Arnaud HYBOIS,54.0,1396
Charlotte TAYLOR,131.0,1397
Katherine COPELAND,131.0,1398
Ivan GARCIA,85.0,1399
German SANCHEZ,85.0,1400
Nicolae ISTRATE,91.0,1401
Florin Cezar CRACIUN,91.0,1402
Elfje WILLEMSEN,72.0,1403
Hanna Emilie MARIEN,72.0,1404
Minghai HU,19.0,1405
Junrong SHU,19.0,1406
Laila ALI,132.0,1407
Hanna HIEKAL,132.0,1408
Emmanuel LEBESSON,54.0,1409
Jia Nan YUAN,54.0,1410
Oliver MARACH,94.0,1411
Philipp OSWALD,94.0,1412
Mihai Cristian TENTEA,91.0,1413
Nicolae Ciprian DAROCZI,91.0,1414
Tontowi AHMAD,2.0,1415
Liliyana NATSIR,2.0,1416
Manu ATTRI,126.0,1417
B. Sumeeth Reddy,126.0,1418
Fabio FOGNINI,90.0,1419
Sarah BARROW,131.0,1420
Tonia COUCH,131.0,1421
Yi Lyu WANG,19.0,1422
Dong Ping HUANG,19.0,1423
Jerzy KOWALSKI,14.0,1424
Daria SHMELEVA,27.0,1425
Anastasiia VOINOVA,27.0,1426
Lindsay JENNERICH,81.0,1427
Patricia OBEE,81.0,1428
Gi Jung KIM,20.0,1429
Sa Rang KIM,20.0,1430
Vivian Kah Mun HOO,33.0,1431
Khe Wei WOON,33.0,1432
Loan BOZZOLO,54.0,1433
Julia PEREIRA DE SOUSA MABILEAU,54.0,1434
Laurence VINCENT-LAPOINTE,81.0,1435
Katie VINCENT,81.0,1436
Yun Ju LIN,88.0,1437
I-Ching CHENG,88.0,1438
Kevin PEPONNET,54.0,1439
Jeremie MION,54.0,1440
Hedvig RASMUSSEN,118.0,1441
Fie Udby ERICHSEN,118.0,1442
Yusuke ISHIJIMA,122.0,1443
Katsuhiro SHIRATORI,122.0,1444
Kavita LORENZ,29.0,1445
Joti POLIZOAKIS,29.0,1446
Sophie VAN GESTEL,61.0,1447
Jantine VAN DER VLIST,61.0,1448
Anastasiia TODOROVA,36.0,1449
Inna HRYSHCHUN,36.0,1450
Tibor HUFNAGEL,9.0,1451
Benjamin CEINER,9.0,1452
Henrik VASBANYAI,9.0,1453
Robert MIKE,9.0,1454
Maxim VYLEGZHANIN,27.0,1455
Nikita KRIUKOV,27.0,1456
Hannes DOTZLER,29.0,1457
Tim TSCHARNKE,29.0,1458
Francesco DE FABIANI,90.0,1459
Cheryl SEINEN,61.0,1460
Kimberly LIM,62.0,1461
Cecilia LOW,62.0,1462
Sanne KEIZER,61.0,1463
Ondrej PERUSIC,50.0,1464
David SCHWEINER,50.0,1465
Sebastian BRENDEL,29.0,1466
Jan VANDREY,29.0,1467
Meghan OLEARY,71.0,1468
Ellen TOMEK,71.0,1469
Anne Lolk THOMSEN,118.0,1470
Juliane Elander RASMUSSEN,118.0,1471
Lolita ANANASOVA,36.0,1472
Anna VOLOSHYNA,36.0,1473
Jennifer CIOCHETTI,81.0,1474
Chelsea VALOIS,81.0,1475
Shiyue WANG,19.0,1476
Xinyu LIU,19.0,1477
Manon HOSTENS,54.0,1478
Sarah GUYOT,54.0,1479
Paul SNOW-HANSEN,51.0,1480
Daniel WILLCOX,51.0,1481
Stuart BITHELL,131.0,1482
Dylan FLETCHER-SCOTT,131.0,1483
Tae Ok RYOM,93.0,1484
Ju-Sik Kim,93.0,1485
Danielle OBRIEN,7.0,1486
Gregory MERRIMAN,7.0,1487
Andrea DAVIDOVICH,11.0,1488
Evgeni KRASNOPOLSKI,11.0,1489
Oleh SERBIN,36.0,1490
Oleksii SEREDA,36.0,1491
Meaghan BENFEITO,81.0,1492
Caeli MCKAY,81.0,1493
Yukiko INUI,122.0,1494
Megumu YOSHIDA,122.0,1495
Hiroyuki ENDO,122.0,1496
Stefano OPPO,90.0,1497
Pietro RUTA,90.0,1498
Lee-Ann PERSSE,96.0,1499
Kate CHRISTOWITZ,96.0,1500
Robin HAASE,61.0,1501
Yifan XU,19.0,1502
Saisai ZHENG,19.0,1503
Ida INGEMARSDOTTER,1.0,1504
Stina NILSSON,1.0,1505
Raul Mihai POPA,91.0,1506
Marlena KARWACKA,14.0,1507
Urszula LOS,14.0,1508
Ying-Ying DUAN,19.0,1509
Mariama JAMANKA,29.0,1510
Lisa BUCKWITZ,29.0,1511
Andreas SEPPI,90.0,1512
Alexandre DESPATIE,81.0,1513
Reuben ROSS,81.0,1514
Johannes LOCHNER,29.0,1515
Florian BAUER,29.0,1516
Marta MENEGATTI,90.0,1517
Viktoria ORSI TOTH,90.0,1518
Charlotte KALLA,1.0,1519
Prarthana G. THOMBARE,126.0,1520
Vavrinec HRADILEK,50.0,1521
Stanislav JEZEK,50.0,1522
Lisa UNTERWEGER,94.0,1523
Buly DA CONCEICAO TRISTE,,1524
Roque FERNANDES DOS RAMOS,,1525
Yoeri HAVIK,61.0,1526
Jan-Willem VAN SCHIP,61.0,1527
Anna-Lena FRIEDSAM,29.0,1528
Paixao AFONSO,,1529
Matias MONTINHO,,1530
Nicola RIPAMONTI,90.0,1531
Giulio DRESSINO,90.0,1532
Daniel WIEDERKEHR,32.0,1533
Michael SCHMID,32.0,1534
Mikhail KUZNETSOV,27.0,1535
Dmitry LARIONOV,27.0,1536
Alisa KIRILIUK,27.0,1537
Lyudmila Dmitriyeva,27.0,1538
Jahir OCAMPO,85.0,1539
Rommel PACHECO,85.0,1540
Grace REID,131.0,1541
Katherine TORRANCE,131.0,1542
Mark LAMSFUSS,29.0,1543
Isabel HERTTRICH,29.0,1544
Enrique FIGUEROA SUAREZ,47.0,1545
Gretchen ORTIZ PACHECO,47.0,1546
Monique DE VRIES,7.0,1547
Nia JERWOOD,7.0,1548
Ovidiu IONESCU,91.0,1549
Bernadette SZOCS,91.0,1550
Cesar AMARIS FERNANDEZ,78.0,1551
Jose GUIPE,78.0,1552
Bruno SCHMIDT,56.0,1553
Matej KVICALA,50.0,1554
Jaromir KUDERA,50.0,1555
Jinjie GONG,19.0,1556
Tianshi ZHONG,19.0,1557
Saskia CLARK,131.0,1558
Pavle KOSTOV,129.0,1559
Petar CUPAC,129.0,1560
Tiril Udnes WENG,18.0,1561
Kim KALICKI,29.0,1562
Madelynn Ann BERNAU,71.0,1563
Brian BURROWS,71.0,1564
Florian TRITTEL PAUL,127.0,1565
Ye Na CHANG,20.0,1566
So Hee LEE,20.0,1567
Puttita SUPAJIRAKUL,28.0,1568
Sapsiree TAERATTANACHAI,28.0,1569
Congkang WANG,19.0,1570
Tingkai BU,19.0,1571
Karolina NAJA,14.0,1572
Anna PULAWSKA,14.0,1573
Marta FIEDINA,36.0,1574
Anastasiya SAVCHUK,36.0,1575
Marina CANETTA,56.0,1576
